Date,DecimalYear,Mean_SAT,Hydrological_Year,Mean_RIC,Mean_SAT_MA10
2001-11-22,2001.889801505818,-14.116624780110756,2002,0.8362979209589766,-12.014770426377487
2001-11-23,2001.892539356605,-14.295869033569042,2002,0.8503381599225773,-13.203901011717955
2001-11-24,2001.8952772073922,-14.101921439309086,2002,0.8694997507175588,-14.515995444292765
2001-11-25,2001.8980150581792,-14.959251039405428,2002,0.8675345215213361,-15.732102482702723
2001-11-26,2001.9007529089665,-17.77519863447868,2002,0.8629482647590094,-16.192966873834727
2001-11-27,2001.9034907597536,-19.15512486141511,2002,0.8627563621286606,-16.121828902580877
2001-11-28,2001.9062286105407,-20.40307969169962,2002,0.8694229284516821,-16.093856846499374
2001-11-29,2001.908966461328,-18.694536256618946,2002,0.8687103366577511,-16.16414551580849
2001-11-30,2001.911704312115,-14.88414618348059,2002,0.8616648216097773,-16.129280018747178
2001-12-01,2001.914442162902,-12.832537105721466,2002,0.8638341041215408,-15.81160575947816
2001-12-02,2001.9171800136892,-13.836904219295771,2002,0.8550041714267366,-15.355966195794153
2001-12-03,2001.9199178644765,-14.998755726660175,2002,0.843721608888345,-15.678767238417814
2001-12-04,2001.9226557152635,-13.753266468695973,2002,0.8310981508398599,-16.37431869022227
2001-12-05,2001.9253935660506,-11.782508446715257,2002,0.8175643616634874,-17.146914096485656
2001-12-06,2001.9281314168377,-13.218802997638601,2002,0.8128568098234992,-17.831380589276293
2001-12-07,2001.930869267625,-22.383135287651708,2002,0.8251888037366351,-18.30739695768399
2001-12-08,2001.933607118412,-27.358594209744215,2002,0.8310365903416389,-18.638830776578033
2001-12-09,2001.9363449691991,-26.42049031925278,2002,0.8292440390482516,-19.041305971448487
2001-12-10,2001.9390828199862,-21.728811111386964,2002,0.8239809980843218,-19.740377488198163
2001-12-11,2001.9418206707735,-17.59270078979844,2002,0.8252788487316597,-20.873266075974943
2001-12-12,2001.9445585215606,-17.151242408236207,2002,0.8167028407572902,-21.86746505757319
2001-12-13,2001.9472963723476,-19.02350767536472,2002,0.830540783306295,-21.49588265712665
2001-12-14,2001.950034223135,-20.743981636192725,2002,0.8231081144749349,-20.360775853493877
2001-12-15,2001.952772073922,-23.11139432448306,2002,0.8275404632898941,-19.019543878849728
2001-12-16,2001.955509924709,-23.160792813621065,2002,0.8249756000901298,-18.233111503156483
2001-12-17,2001.9582477754961,-18.667311283186347,2002,0.8287820756201926,-18.00515760660367
2001-12-18,2001.9609856262834,-16.007526173416448,2002,0.8360577697298732,-17.463859011184685
2001-12-19,2001.9637234770705,-13.008170572811295,2002,0.8444717900307268,-17.018734839291092
2001-12-20,2001.9664613278576,-13.864487354454477,2002,0.8517201042314492,-16.34201309200939
2001-12-21,2001.9691991786447,-15.313161824270338,2002,0.8552409552961387,-15.476876407813952
2001-12-22,2001.971937029432,-11.738256454046352,2002,0.8565806176313119,-14.392299110446292
2001-12-23,2001.974674880219,-14.5722659564288,2002,0.866423437988789,-14.038948057659795
2001-12-24,2001.977412731006,-13.976764163375703,2002,0.8450525610001761,-13.979577886185814
2001-12-25,2001.9801505817934,-14.460027482528684,2002,0.8507345916704616,-14.286122994000177
2001-12-26,2001.9828884325805,-12.315019839944423,2002,0.8441472030464227,-13.963765786557307
2001-12-27,2001.9856262833675,-15.133800755321415,2002,0.8403029550984104,-13.231972715203435
2001-12-28,2001.9883641341546,-15.41382445867663,2002,0.8372208498212623,-12.777485985902072
2001-12-29,2001.991101984942,-16.073621650954937,2002,0.842041689648349,-12.46044429119564
2001-12-30,2001.993839835729,-10.640915280025768,2002,0.8400682166199136,-12.716203574323066
2001-12-31,2001.996577686516,-7.995231110731606,2002,0.839508641039611,-13.560272521624984
2002-01-01,2002.0,-7.193389161032734,2002,0.8430218886229882,-14.432054365685332
2002-01-02,2002.002737850787,-11.4018490093645,2002,0.8477845782066142,-14.499749744797677
2002-01-03,2002.0054757015744,-16.53435699464995,2002,0.8407537645133604,-14.929505287682383
2002-01-04,2002.0082135523614,-22.90071695554784,2002,0.8637399808138014,-15.652575254980201
2002-01-05,2002.0109514031485,-21.032838280547928,2002,0.8522346991158274,-16.97117854684334
2002-01-06,2002.0136892539356,-15.810754546444882,2002,0.8586804923892897,-18.584847901467274
2002-01-07,2002.0164271047229,-19.711379887523695,2002,0.8614747758653352,-20.499728562113507
2002-01-08,2002.01916495551,-23.304321323933088,2002,0.8653241651324659,-21.822155639355547
2002-01-09,2002.021902806297,-23.826948198657156,2002,0.8621537197932834,-21.83095198328142
2002-01-10,2002.024640657084,-24.131924656970938,2002,0.8644289677654184,-20.666161716790903
2002-01-11,2002.0273785078714,-26.34219576749507,2002,0.8593665085411067,-19.4548260998245
2002-01-12,2002.0301163586585,-24.626119781784883,2002,0.8522429853852527,-19.177639984998915
2002-01-13,2002.0328542094455,-16.622320433908694,2002,0.8569249155044322,-19.315052772707368
2002-01-14,2002.0355920602328,-11.252814290642682,2002,0.864635199304133,-18.937059365962273
2002-01-15,2002.03832991102,-8.919482110883916,2002,0.869806523697676,-17.624142193734972
2002-01-16,2002.041067761807,-13.038893398189023,2002,0.882241625223161,-16.34105380473626
2002-01-17,2002.043805612594,-21.085507764608195,2002,0.8599643947300982,-14.830735213240988
2002-01-18,2002.0465434633813,-19.52438725648218,2002,0.8445325656479274,-13.381229956246823
2002-01-19,2002.0492813141684,-10.697776476384107,2002,0.8245040133383325,-12.662623160308758
2002-01-20,2002.0520191649555,-11.301040766983832,2002,0.8155037229183144,-12.340821166145158
2002-01-21,2002.0547570157426,-11.239009852542344,2002,0.830524162037412,-12.229014000027437
2002-01-22,2002.0574948665299,-10.131067211843247,2002,0.8477287850495681,-11.900368507446334
2002-01-23,2002.060232717317,-9.43625247452804,2002,0.843905079977826,-10.253701639530949
2002-01-24,2002.062970568104,-8.034794349006688,2002,0.8426021597947095,-8.910816215909122
2002-01-25,2002.065708418891,-7.8014104497067045,2002,0.8355929731533907,-8.43678346158257
2002-01-26,2002.0684462696784,-9.752438472378005,2002,0.8473747581395654,-8.107205740742424
2002-01-27,2002.0711841204654,-4.61883908545432,2002,0.8542034540870386,-7.659322436505718
2002-01-28,2002.0739219712525,-6.095533020263919,2002,0.8778693080533979,-7.771573570702339
2002-01-29,2002.0766598220398,-5.957448933118594,2002,0.8890962641226318,-8.662915477736863
2002-01-30,2002.0793976728269,-8.005263558582367,2002,0.9022547121955584,-9.992044029299027
2002-01-31,2002.082135523614,-6.760176810175281,2002,0.9063911855305306,-11.486423962658112
2002-02-01,2002.084873374401,-11.253578553809453,2002,0.9212847179857788,-12.752183742201856
2002-02-02,2002.0876112251883,-18.34967154487327,2002,0.899457523248179,-13.919794718161086
2002-02-03,2002.0903490759754,-21.32607986462835,2002,0.898755445655344,-14.507084748521734
2002-02-04,2002.0930869267625,-22.745209783297533,2002,0.8985964933965598,-14.921283687369243
2002-02-05,2002.0958247775495,-22.410036267815467,2002,0.8942877806923868,-14.97183320188481
2002-02-06,2002.0985626283368,-16.294948845046598,2002,0.887830218141414,-15.100295508879034
2002-02-07,2002.101300479124,-11.968433323870416,2002,0.8914608316543453,-14.949298802491393
2002-02-08,2002.104038329911,-10.099438321593693,2002,0.8934504603764298,-14.112918962216824
2002-02-09,2002.1067761806983,-8.510758703737993,2002,0.8841794769057317,-12.845036086098503
2002-02-10,2002.1095140314853,-8.044799880117559,2002,0.8714427133102244,-11.220988019676154
2002-02-11,2002.1122518822724,-9.743611489933036,2002,0.8679279034428155,-9.401423720923663
2002-02-12,2002.1149897330595,-9.985873142127577,2002,0.8180120642703237,-8.12033441275463
2002-02-13,2002.1177275838468,-8.647251103445143,2002,0.8403380226327867,-7.382101116954717
2002-02-14,2002.1204654346338,-6.504729119074057,2002,0.8559265164547298,-6.913785777109078
2002-02-15,2002.123203285421,-4.21439328029054,2002,0.8538822569006665,-6.893215397252964
2002-02-16,2002.125941136208,-3.4840557633562765,2002,0.8701341640679571,-6.8774922757278905
2002-02-17,2002.1286789869953,-4.5861003658712685,2002,0.8802735036514673,-6.4761958330581395
2002-02-18,2002.1314168377824,-5.416284923137314,2002,0.8852435343451786,-6.0198567026196566
2002-02-19,2002.1341546885694,-8.305054905176863,2002,0.890545837931251,-5.79561015431703
2002-02-20,2002.1368925393565,-7.887568664866808,2002,0.8680744618226918,-6.003449096142385
2002-02-21,2002.1396303901438,-5.7306470632355335,2002,0.8726543191004933,-6.577623132222641
2002-02-22,2002.1423682409309,-5.422481837742742,2002,0.8923513305225196,-7.242123907806113
2002-02-23,2002.145106091718,-6.404785620418885,2002,0.8999055615468146,-7.7961070989647
2002-02-24,2002.1478439425052,-8.583118537327604,2002,0.9038639161006583,-8.161268558412628
